file	line	column	scope	package	production	family	api	env_bucket	env_expr	argv_expr	call_expr	enumeration_note	snapshot	enumeration_evidence	production_evidence	argv_trust	argv_trust_evidence	reachability	reachability_evidence	tier	environment_needs_if_bounded
tests/docker/test_docker_exec_privilege_drop.py	90	9	sleep_container	tests	no	subprocess	subprocess.run	none		"[""docker"", ""run"", ""-d"", ""--name"", container_name, built_image, ""sleep"", ""infinity""]"	"subprocess.run( [""docker"", ""run"", ""-d"", ""--name"", container_name, built_image, ""sleep"", ""infinity""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	100	9	sleep_container	tests	no	subprocess	subprocess.run	none		"[""docker"", ""rm"", ""-f"", container_name]"	"subprocess.run( [""docker"", ""rm"", ""-f"", container_name], capture_output=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	122	5	test_shim_drops_root_to_hermes_uid	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""], capture_output=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	129	9	test_shim_drops_root_to_hermes_uid	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.shim_marker"", ""1""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.shim_marker"", ""1""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	137	9	test_shim_drops_root_to_hermes_uid	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	157	5	test_shim_short_circuits_for_non_root_exec	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""], capture_output=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	163	9	test_shim_short_circuits_for_non_root_exec	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""--user"", ""hermes"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.shim_short_circuit"", ""1""]"	"subprocess.run( [""docker"", ""exec"", ""--user"", ""hermes"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.shim_short_circuit"", ""1""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	174	9	test_shim_short_circuits_for_non_root_exec	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	189	5	test_shim_opt_out_keeps_root	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""], capture_output=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	195	9	test_shim_opt_out_keeps_root	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""-e"", ""HERMES_DOCKER_EXEC_AS_ROOT=1"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.opt_out"", ""1""]"	"subprocess.run( [""docker"", ""exec"", ""-e"", ""HERMES_DOCKER_EXEC_AS_ROOT=1"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.opt_out"", ""1""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	204	9	test_shim_opt_out_keeps_root	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	225	5	test_shim_opt_out_strict_truthiness	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", ""--user"", ""root"", sleep_container, ""rm"", ""-f"", ""/opt/data/config.yaml""], capture_output=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	231	9	test_shim_opt_out_strict_truthiness	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", ""-e"", f""HERMES_DOCKER_EXEC_AS_ROOT={falsy_value}"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.falsy"", ""1""]"	"subprocess.run( [""docker"", ""exec"", ""-e"", f""HERMES_DOCKER_EXEC_AS_ROOT={falsy_value}"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.falsy"", ""1""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	240	9	test_shim_opt_out_strict_truthiness	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""stat"", ""-c"", ""%U:%G"", ""/opt/data/config.yaml""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	265	9	test_main_cmd_path_unaffected	tests	no	subprocess	subprocess.run	none		"[""docker"", ""run"", ""--rm"", built_image, ""chat"", ""--help""]"	"subprocess.run( [""docker"", ""run"", ""--rm"", built_image, ""chat"", ""--help""], capture_output=True, text=True, timeout=60, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/docker/test_docker_exec_privilege_drop.py	301	9	test_e2e_login_then_supervised_gateway_can_read_auth	tests	no	subprocess	subprocess.run	none		"[""docker"", ""exec"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.e2e_marker"", ""1""]"	"subprocess.run( [""docker"", ""exec"", sleep_container, ""hermes"", ""config"", ""set"", ""_test.e2e_marker"", ""1""], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
